-0.370415541,0.112717402,2.63830968,2.63830968,0.339859921,-0.218505107,0.358214798,0.365561108,0.298642417,0
-0.375542637,0.107261135,2.66234154,2.66234154,0.343037816,-0.22159937,0.363050832,0.332803623,0.345560539,0
-0.379672611,0.101365503,2.64321818,2.64321818,0.345901228,-0.224341901,0.364872685,0.236566462,0.419831218,0
-0.372228849,0.111018739,2.64822596,2.64822596,0.340956574,-0.219576398,0.360152537,0.359723306,0.312080786,0
-0.376958821,0.105595153,2.66398321,2.66398321,0.343955091,-0.222487822,0.364123725,0.315644753,0.36168984,0
-0.379958971,0.100604424,2.6278886,2.6278886,0.346181964,-0.224597417,0.364430237,0.20961178,0.437597279,0
-0.368886611,0.114093051,2.62853432,2.62853432,0.338947898,-0.217613392,0.35646909,0.368747329,0.287568736,0
-0.374221531,0.108742229,2.65818985,2.65818985,0.34220023,-0.220785913,0.361936239,0.345389019,0.331615671,0
-0.379197382,0.102249228,2.65315527,2.65315527,0.345521715,-0.223986382,0.365002373,0.260116243,0.403305833,0
-0.373956546,0.109293511,2.65581969,2.65581969,0.342020168,-0.220613654,0.361849042,0.351095076,0.325825651,0
-0.378151611,0.104075157,2.66201589,2.66201589,0.344752049,-0.223256225,0.364870938,0.295988706,0.377552794,0
-0.379954834,0.100140912,2.60928643,2.60928643,0.346282848,-0.224676821,0.363685473,0.183731042,0.454106751,0
-0.377830316,0.104894226,2.66184103,2.66184103,0.344498592,-0.223019383,0.365007614,0.314580501,0.361979402,0
-0.380235865,0.100610007,2.63336595,2.63336595,0.346304394,-0.224727109,0.365115621,0.224301986,0.422936929,0
-0.377113865,0.101038015,2.4992999,2.4992999,0.344921025,-0.223271711,0.3575979,0.0884294432,0.514131755,0
