0,0.0775005188,0.146882625,0.208406053,0.262361001,0.309065172,0.34886072,0.382111109,0.409197916,0.430517611,0.446478321,0.457496627,0.463994407,0.466395767,0.465124105,0.46059935,0.453235445,0.443438185,0.431603584,0.418117058,0.403354058,0.386830215,0.368688326,0.349954953,0.331287537,0.31457033,0.331287537,0.349954953,0.368688326,0.386830215,0.403354058,0.418117058,0.431603584,0.443438185,0.453235445,0.46059935,0.465124105,0.466395767,0.463994407,0.457496627,0.446478321,0.430517611,0.409197916,0.382111109,0.34886072,0.309065172,0.262361001,0.208406053,0.146882625,0.0775005188,0
0,0.0291198337,0.0638645146,0.102400052,0.143087633,0.184483177,0.225334808,0.264578381,0.301331214,0.334884203,0.364692494,0.390364902,0.411652292,0.428435124,0.440710386,0.44857815,0.452228012,0.451925695,0.448000173,0.440831823,0.430842411,0.417567457,0.401227203,0.38303935,0.363856068,0.345890714,0.363856068,0.38303935,0.401227203,0.417567457,0.430842411,0.440831823,0.448000173,0.451925695,0.452228012,0.44857815,0.440710386,0.428435124,0.411652292,0.390364902,0.364692494,0.334884203,0.301331214,0.264578381,0.225334808,0.184483177,0.143087633,0.102400052,0.0638645146,0.0291198337,0
6.62622962e-17,0.0658211182,0.127094889,0.183560887,0.235018598,0.281327745,0.32240783,0.358236929,0.388849748,0.414335012,0.434832224,0.450527867,0.461651118,0.468469166,0.471282234,0.470418413,0.466228449,0.459080663,0.44935625,0.437445345,0.423744579,0.407758161,0.389654622,0.370548518,0.351176407,0.333580297,0.351176407,0.370548518,0.389654622,0.407758161,0.423744579,0.437445345,0.44935625,0.459080663,0.466228449,0.470418413,0.471282234,0.468469166,0.461651118,0.450527867,0.434832224,0.414335012,0.388849748,0.358236929,0.32240783,0.281327745,0.235018598,0.183560887,0.127094889,0.0658211182,6.62622962e-17
0,0.0462512458,0.091227642,0.134691632,0.176402164,0.216116555,0.253592843,0.288592662,0.32088473,0.350248954,0.376481192,0.399398632,0.418845715,0.434700454,0.446880962,0.455351895,0.460130475,0.461291763,0.458972833,0.453375721,0.444769407,0.432537926,0.41680408,0.398770785,0.37930852,0.36074438,0.37930852,0.398770785,0.41680408,0.432537926,0.444769407,0.453375721,0.458972833,0.461291763,0.460130475,0.455351895,0.446880962,0.434700454,0.418845715,0.399398632,0.376481192,0.350248954,0.32088473,0.288592662,0.253592843,0.216116555,0.176402164,0.134691632,0.091227642,0.0462512458,0
0,0.086057586,0.160923599,0.225404595,0.280281531,0.326308888,0.364213952,0.394696247,0.418427093,0.436049295,0.448176949,0.455395353,0.458261035,0.457301886,0.45301741,0.445879121,0.436331117,0.424790899,0.411650589,0.397278807,0.382023754,0.365412743,0.347564368,0.329423042,0.311577758,0.295768741,0.311577758,0.329423042,0.347564368,0.365412743,0.382023754,0.397278807,0.411650589,0.424790899,0.436331117,0.445879121,0.45301741,0.457301886,0.458261035,0.455395353,0.448176949,0.436049295,0.418427093,0.394696247,0.364213952,0.326308888,0.280281531,0.225404595,0.160923599,0.086057586,0
5.19075477e-17,0.0516128423,0.0999549646,0.145074222,0.187019629,0.22583962,0.261580426,0.294284518,0.323989067,0.35072439,0.37451244,0.395365413,0.413284645,0.428260063,0.44027058,0.449285974,0.455270914,0.458191903,0.458027883,0.454785132,0.44851676,0.438380055,0.424292386,0.407323608,0.388284368,0.369555286,0.388284368,0.407323608,0.424292386,0.438380055,0.44851676,0.454785132,0.458027883,0.458191903,0.455270914,0.449285974,0.44027058,0.428260063,0.413284645,0.395365413,0.37451244,0.35072439,0.323989067,0.294284518,0.261580426,0.22583962,0.187019629,0.145074222,0.0999549646,0.0516128423,5.19075477e-17
0,0.0539897789,0.106244593,0.156272062,0.203615119,0.247859558,0.288640763,0.325649466,0.3586364,0.387415729,0.4118672,0.431936952,0.447636992,0.459043363,0.466293089,0.469580009,0.469149676,0.465293567,0.458342929,0.448662779,0.436646896,0.421785123,0.404261425,0.385258509,0.365584269,0.347414224,0.365584269,0.385258509,0.404261425,0.421785123,0.436646896,0.448662779,0.458342929,0.465293567,0.469149676,0.469580009,0.466293089,0.459043363,0.447636992,0.431936952,0.4118672,0.387415729,0.3586364,0.325649466,0.288640763,0.247859558,0.203615119,0.156272062,0.106244593,0.0539897789,0
6.61568295e-17,0.0657205376,0.126908756,0.183303727,0.234704289,0.280969389,0.322017647,0.357826164,0.388428608,0.41391262,0.434416592,0.450125887,0.461268578,0.468110776,0.470951673,0.470118385,0.465960756,0.458846284,0.449155429,0.437277685,0.423609137,0.40765378,0.389579675,0.370500832,0.351153569,0.333579839,0.351198282,0.370595192,0.389728512,0.407861449,0.423878901,0.437611868,0.449555925,0.4593139,0.466495014,0.47071734,0.471611733,0.468826543,0.462032707,0.450928968,0.435247059,0.414756695,0.389270275,0.358647181,0.322797601,0.281685784,0.235332682,0.183817904,0.127280946,0.0659216719,6.63677488e-17
3.02158369e-17,0.0263385975,0.0548158045,0.0851190837,0.116870154,0.149630943,0.182912185,0.216184594,0.248892357,0.280468594,0.310352253,0.338005798,0.362932959,0.384695737,0.402929858,0.417357925,0.427799599,0.434178352,0.436524562,0.434975119,0.429770244,0.420322178,0.406772973,0.390343268,0.371952077,0.353955884,0.371952077,0.390343268,0.406772973,0.420322178,0.429770244,0.434975119,0.436524562,0.434178352,0.427799599,0.417357925,0.402929858,0.384695737,0.362932959,0.338005798,0.310352253,0.280468594,0.248892357,0.216184594,0.182912185,0.149630943,0.116870154,0.0851190837,0.0548158045,0.0263385975,3.02158369e-17
9.53898764e-17,0.0873665323,0.155214533,0.205927386,0.241995345,0.265954181,0.280322616,0.287539826,0.289904241,0.289514832,0.288216012,0.287547322,0.288699228,0.29247675,0.299273311,0.309058203,0.321382279,0.335407679,0.349968036,0.363664691,0.37500123,0.381710422,0.382263969,0.376534886,0.364710657,0.349001653,0.364710657,0.376534886,0.382263969,0.381710422,0.37500123,0.363664691,0.349968036,0.335407679,0.321382279,0.309058203,0.299273311,0.29247675,0.288699228,0.287547322,0.288216012,0.289514832,0.289904241,0.287539826,0.280322616,0.265954181,0.241995345,0.205927386,0.155214533,0.0873665323,9.53898764e-17
