-0.0161747906,-0.0161815923,-0.016251639,-0.0165208857,-0.0175968365,-0.0181830791,-0.0219835986,-0.0260708032
0.0863293923,0.08632889,0.0863910535,0.08654189,0.0872286884,0.0879873703,0.0890281802,0.0925307089
0.191810234,0.191825405,0.192239468,0.193504296,0.198685531,0.202739091,0.218049031,0.237204867
0.0308709161,0.0308672933,0.030864801,0.0308090718,0.030620263,0.030711175,0.029504565,0.0285881188
0.127989173,0.127993849,0.128171151,0.128686119,0.1308594,0.132705452,0.138419121,0.147200959
0.206578574,0.206597659,0.207101438,0.208649433,0.214953135,0.219832012,0.23891106,0.260958695
-0.0499615556,-0.0499698293,-0.050069534,-0.0504320376,-0.0519021798,-0.0528065735,-0.0576419913,-0.0631608175
0.0497889722,0.0497850877,0.0497737083,0.0496912604,0.0494162799,0.0494666642,0.0475741553,0.0473980059
0.174774967,0.174786492,0.175117503,0.176120129,0.180255779,0.183542516,0.195409324,0.211552523
0.0778985204,0.077899056,0.0779869603,0.0782173017,0.0792081059,0.0801789545,0.0825540633,0.0858346508
0.161916506,0.16192649,0.162223371,0.163115758,0.166819407,0.169782964,0.180371579,0.194300182
0.215917925,0.21594002,0.216512949,0.21827966,0.22544237,0.230954103,0.252996638,0.277010794
0.178749748,0.178763623,0.179149457,0.180320733,0.185148984,0.188933893,0.2033591,0.219680456
0.217085011,0.217107625,0.217693389,0.219496365,0.226846839,0.232484459,0.254961053,0.27976218
0.2261747,0.226200853,0.226863685,0.228922777,0.237162775,0.243447912,0.269828054,0.294889337
