1.88660553,1.88593043,1.88891438,1.90986273,1.98469166,2.28407502,2.50865739,3.48203387,4.38064027
1.8849359,1.88613214,1.88975715,1.9151305,2.00571024,2.36739105,2.63793831,3.80292986,4.86743289
1.88493591,1.88613336,1.8897619,1.91515837,2.0058125,2.36768539,2.63830968,3.80331208,4.8676434
1.88379815,1.88508386,1.88898005,1.91625281,2.01364181,2.40302275,2.69483894,3.95643712,5.11735195
1.88379817,1.88508667,1.88899119,1.91631972,2.01388109,2.40350678,2.69499405,3.95041518,5.09808015
1.88493636,1.88617788,1.88994002,1.91626794,2.01018196,2.38400495,2.66240124,3.84897787,4.9157244
1.88493637,1.88617918,1.88994507,1.9162975,2.01028774,2.38428874,2.66273922,3.84924128,4.91583086
1.7815329,1.78290335,1.78705627,1.81612479,1.91990628,2.33456665,2.64491972,3.9849853,5.2088044
1.78153261,1.78287399,1.78694108,1.81549936,1.91843306,2.33526057,2.6482637,3.98868171,5.19790323
