2.90739051,2.6891339,2.21895204,1.88492381,1.3134161,1.29951865
3.0072258,2.7821859,2.31150812,1.98469166,1.40635054,1.39204014
3.00777952,2.79699768,2.33508295,2.00570733,1.45094883,1.42327778
3.01370279,2.80613944,2.35307379,2.00570733,1.45094883,1.42327778
3.0077855,2.79700523,2.33508861,2.00571024,1.45095061,1.42327956
3.00802533,2.79729702,2.33537534,2.0058125,1.45099072,1.42331186
2.88207406,2.4939541,2.13483269,2.01364181,1.45541599,1.42751524
2.85123208,2.49400228,2.13005251,2.01388109,1.43110546,1.41046737
