2.23464418,2.22028459,2.21891488,2.21899321,2.21896084,2.21895507,2.21895204,2.21895048,2.21894967
2.32347255,2.31218144,2.31142578,2.31150567,2.31150352,2.31150684,2.31150812,2.3115089,2.31150935
2.34792001,2.33518017,2.33504675,2.33507989,2.33507888,2.33508239,2.33508295,2.33508381,2.33508407
2.36582104,2.35316491,2.35303486,2.35307264,2.35306939,2.35307338,2.35307379,2.35307459,2.35307488
2.34534745,2.33770458,2.33498034,2.33510017,2.3351171,2.33509275,2.33508861,2.33508807,2.3350868
2.35148035,2.33672168,2.33535121,2.33541619,2.33538587,2.33537805,2.33537534,2.33537342,2.33537261
2.14314101,2.13705044,2.13483956,2.134816,2.13486532,2.13483808,2.13483269,2.13483292,2.13483209
2.14581559,2.13109575,2.13007459,2.13008689,2.13006322,2.13005494,2.13005251,2.13005061,2.13004986
